wbic,HUC10,Developed,Barren,Forest,Shrub.Scrub,Grassland,Pasture.hay,Cultivated,Wetlands
5571139,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571170,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571187,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571189,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571204,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571205,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571212,709000110,0.072656783,0.000430771,0.042770019,0.000299147,0.00131824,0.160562077,0.6197405,0.102222462
5571217,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571225,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571268,709000104,0.076959463,0.003551131,0.060400086,0.000946054,0.00294785,0.220639752,0.523123488,0.111432175
5571296,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571309,709000109,0.079095485,0.001152799,0.036834904,0.00016973,0.001188112,0.131918078,0.633183082,0.116457807
5571379,709000104,0.076959463,0.003551131,0.060400086,0.000946054,0.00294785,0.220639752,0.523123488,0.111432175
5571408,709000103,0.133971811,0.004529923,0.072283133,0.004929877,0.00308226,0.265826472,0.39832019,0.117056333
5571422,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5571433,709000103,0.133971811,0.004529923,0.072283133,0.004929877,0.00308226,0.265826472,0.39832019,0.117056333
5571463,709000109,0.079095485,0.001152799,0.036834904,0.00016973,0.001188112,0.131918078,0.633183082,0.116457807
5571472,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571487,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5571494,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571529,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571544,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5571556,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571560,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571563,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571592,709000103,0.133971811,0.004529923,0.072283133,0.004929877,0.00308226,0.265826472,0.39832019,0.117056333
5571605,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5571609,404000306,0.508455101,0.002424795,0.100770528,0.008575496,0.014111549,0.07719425,0.214076909,0.074391372
5571612,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571665,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571679,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571705,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5571797,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571823,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571824,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5571829,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571830,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571831,709000109,0.079095485,0.001152799,0.036834904,0.00016973,0.001188112,0.131918078,0.633183082,0.116457807
5571833,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571837,404000306,0.508455101,0.002424795,0.100770528,0.008575496,0.014111549,0.07719425,0.214076909,0.074391372
5571857,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5571867,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5571891,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571925,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571932,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5571938,706000107,0.046812398,0.000156834,0.492984527,0.00144869,0.02244337,0.175622888,0.197678216,0.062853078
5571972,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5571979,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572045,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5572089,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572105,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5572116,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572119,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572124,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5572130,709000103,0.133971811,0.004529923,0.072283133,0.004929877,0.00308226,0.265826472,0.39832019,0.117056333
5572134,707000504,0.040565798,0.00016909,0.3733866,0.002378531,0.006916905,0.206384384,0.341381262,0.02881743
5572189,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572228,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572237,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572239,707000504,0.040565798,0.00016909,0.3733866,0.002378531,0.006916905,0.206384384,0.341381262,0.02881743
5572395,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5572399,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572446,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572455,404000303,0.147208435,0.003505895,0.122317417,0.008413589,0.006166794,0.164002037,0.39388301,0.154502823
5572482,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572501,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572504,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572565,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5572575,706000107,0.046812398,0.000156834,0.492984527,0.00144869,0.02244337,0.175622888,0.197678216,0.062853078
5572578,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572590,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572618,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5572623,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5572627,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572637,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572670,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572682,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572719,706000107,0.046812398,0.000156834,0.492984527,0.00144869,0.02244337,0.175622888,0.197678216,0.062853078
5572728,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572767,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572778,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5572795,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572809,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572816,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572825,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572834,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572838,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572848,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572872,707000513,0.044796153,0.000146606,0.466114561,0.008076339,0.002502069,0.191444098,0.28017306,0.006747115
5572884,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572893,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5572927,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5572930,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5572931,707000502,0.077550055,0.000329618,0.267548295,0.021195669,0.009757394,0.158570595,0.426251773,0.0387966
5572950,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5572954,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5572990,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5573000,707000513,0.044796153,0.000146606,0.466114561,0.008076339,0.002502069,0.191444098,0.28017306,0.006747115
5573009,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573010,707000513,0.044796153,0.000146606,0.466114561,0.008076339,0.002502069,0.191444098,0.28017306,0.006747115
5573014,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5573021,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573032,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5573103,404000306,0.508455101,0.002424795,0.100770528,0.008575496,0.014111549,0.07719425,0.214076909,0.074391372
5573128,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573143,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573149,404000306,0.508455101,0.002424795,0.100770528,0.008575496,0.014111549,0.07719425,0.214076909,0.074391372
5573157,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573165,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5573209,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573213,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573234,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573242,707000503,0.084228217,0.0003407,0.319527344,0.008294732,0.006545369,0.155988128,0.387460934,0.037614577
5573252,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573253,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573259,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573279,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5573294,707000505,0.07569408,0.000437634,0.337763823,0.014607688,0.005148829,0.249063397,0.307606872,0.009677676
5573295,707000505,0.07569408,0.000437634,0.337763823,0.014607688,0.005148829,0.249063397,0.307606872,0.009677676
5573314,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573319,707000515,0.042966604,7.55E-05,0.536334176,0.006000769,0.008987422,0.138350681,0.24108467,0.026200154
5573325,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573345,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573348,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573349,707000505,0.07569408,0.000437634,0.337763823,0.014607688,0.005148829,0.249063397,0.307606872,0.009677676
5573354,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5573375,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573378,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573396,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573400,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573403,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573404,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5573406,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573428,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573458,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573462,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573463,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573471,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573484,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573485,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573534,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573542,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573543,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5573548,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573550,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573553,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573556,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573562,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573582,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573608,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5573610,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573666,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573667,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573669,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573671,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5573704,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573707,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573732,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573739,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573743,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573746,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573760,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573761,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573765,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5573775,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5573776,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573786,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573788,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5573812,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573813,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5573816,709000108,0.066986136,0.001630567,0.06357551,5.54E-05,0.001467234,0.16432463,0.609458397,0.09250216
5573818,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573841,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573875,707000505,0.07569408,0.000437634,0.337763823,0.014607688,0.005148829,0.249063397,0.307606872,0.009677676
5573892,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5573901,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5573917,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5573926,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5573945,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5573976,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5573987,707000507,0.045662509,2.32E-05,0.500808949,0.010277629,0.009183558,0.1402399,0.272446672,0.021357575
5574000,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574047,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574049,709000106,0.078431304,0.000822101,0.064755487,0.001256086,0.002736222,0.210884906,0.494368781,0.146745113
5574068,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574085,709000205,0.14752816,0.000859555,0.03860888,0.004705911,0.004034963,0.171694654,0.593192197,0.039375678
5574089,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574091,404000306,0.508455101,0.002424795,0.100770528,0.008575496,0.014111549,0.07719425,0.214076909,0.074391372
5574124,707000508,0.042785911,0.00016293,0.443008479,0.002929657,0.003876493,0.158819406,0.344835749,0.003581376
5574130,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574149,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5574162,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5574166,709000207,0.538169456,0.000253702,0.086981709,0.004308705,0.002833005,0.064579827,0.240154251,0.062719346
5574187,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574195,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574197,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5574220,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5574260,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574267,707000512,0.056690608,0.000123466,0.420722258,0.003290639,0.01112805,0.097804809,0.271637876,0.138602293
5574269,709000207,0.538169456,0.000253702,0.086981709,0.004308705,0.002833005,0.064579827,0.240154251,0.062719346
5574283,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574301,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574312,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574327,709000110,0.072656783,0.000430771,0.042770019,0.000299147,0.00131824,0.160562077,0.6197405,0.102222462
5574330,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574333,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574334,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574338,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5574387,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574397,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574399,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574400,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574402,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574405,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574417,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574418,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574425,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5574428,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574434,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574439,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5574480,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574495,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574497,707000517,0.060604884,0.000260912,0.436486271,0.005882378,0.01236852,0.128437677,0.232504884,0.123454474
5574515,707000505,0.07569408,0.000437634,0.337763823,0.014607688,0.005148829,0.249063397,0.307606872,0.009677676
5574522,709000203,0.158094695,0.00510173,0.130285225,0.001448945,0.003245864,0.133078532,0.362863662,0.205881346
5574523,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574538,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574549,709000111,0.106370782,0.00109828,0.054254502,0.000142041,0.002252361,0.152853624,0.535765105,0.147263306
5574568,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574575,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574576,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574601,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574602,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574606,709000111,0.106370782,0.00109828,0.054254502,0.000142041,0.002252361,0.152853624,0.535765105,0.147263306
5574608,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
5574617,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574618,707000605,0.041501008,2.79E-05,0.503185511,0.004781169,0.005208225,0.152287186,0.255265668,0.037743381
5574656,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574694,709000207,0.538169456,0.000253702,0.086981709,0.004308705,0.002833005,0.064579827,0.240154251,0.062719346
5574695,709000207,0.538169456,0.000253702,0.086981709,0.004308705,0.002833005,0.064579827,0.240154251,0.062719346
5574713,709000110,0.072656783,0.000430771,0.042770019,0.000299147,0.00131824,0.160562077,0.6197405,0.102222462
5574724,712000601,0.500466114,0.004527622,0.134071024,0.003277367,0.004296993,0.06311481,0.219542334,0.070703736
5574735,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5574742,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5574744,404000304,0.692878231,0.000289493,0.060713599,0.004157714,0.010988243,0.046194045,0.130366533,0.054412143
5574761,709000206,0.28567261,0.001016032,0.059865401,0.007514612,0.004959443,0.221759848,0.384737391,0.034474664
5574763,709000105,0.197958887,0.001980451,0.138991397,0.006149509,0.003984692,0.149277254,0.317220113,0.184437698
5574764,706000110,0.080110728,0.000519208,0.413669884,0.001785298,0.038449151,0.120933797,0.249714019,0.094817916
